Episodio,Puntaje
1153,[-115.97589]
1154,[-115.94377]
1155,[-82.6765]
1156,[-89.86954]
1157,[-112.18581]
1158,[-115.975586]
1159,[-57.798523]
1160,[-77.85571]
1161,[-83.23793]
1162,[-115.98593]
1163,[-63.685883]
1164,[-115.9756]
1165,[-81.08778]
1166,[-115.97565]
1167,[-82.761856]
1168,[-115.99478]
1169,[-107.51042]
1170,[-101.93536]
1171,[-94.60426]
1172,[-26.141937]
1173,[-108.887024]
1174,[-91.00217]
1175,[-115.19823]
1176,[-91.39137]
1177,[-89.72229]
1178,[-115.97615]
1179,[-115.976364]
1180,[-104.28464]
1181,[-97.87358]
1182,[135.49602]
1183,[-115.98712]
1184,[-106.361115]
1185,[-102.71791]
1186,[-89.04474]
1187,[-115.99249]
1188,[-97.37088]
1189,[-101.28371]
1190,[-115.99226]
1191,[-87.69891]
1192,[-106.51199]
1193,[-29.35176]
1194,[-110.21701]
1195,[-115.991104]
1196,[-92.538345]
1197,[-115.95967]
1198,[-115.96388]
1199,[-100.31857]
1200,[-102.79813]
1201,[-115.975784]
1202,[-98.09096]
1203,[-98.521515]
1204,[-90.691696]
1205,[1.7208099]
1206,[-115.942444]
1207,[-45.082993]
1208,[-69.59631]
1209,[-88.29315]
1210,[-98.96036]
1211,[-111.44028]
1212,[-60.19458]
1213,[-115.99794]
1214,[-80.28351]
1215,[-100.114746]
1216,[-100.17587]
1217,[-115.98959]
1218,[25.878601]
1219,[-106.46553]
1220,[-115.97601]
1221,[-115.99417]
1222,[-113.120575]
1223,[-114.18886]
1224,[-115.9568]
1225,[-115.94714]
1226,[-67.28165]
1227,[-97.326065]
1228,[-57.79962]
1229,[-70.78439]
1230,[-110.28854]
1231,[-115.991196]
1232,[-105.22682]
1233,[-82.769806]
1234,[-109.00415]
1235,[-81.92137]
1236,[-64.567444]
1237,[-111.95009]
1238,[-104.39136]
1239,[-23.693283]
1240,[-105.49255]
1241,[-115.99159]
1242,[-86.45854]
1243,[-115.7717]
1244,[-111.888794]
1245,[-107.36812]
1246,[-114.93738]
1247,[-115.987976]
1248,[-115.76845]
1249,[-114.7169]
1250,[-101.84053]
1251,[55.951096]
1252,[-115.90541]
1253,[-115.99724]
1254,[-100.03902]
1255,[-69.68138]
1256,[-91.44121]
1257,[-115.995865]
1258,[-115.975784]
1259,[-88.16406]
1260,[-78.56897]
1261,[-111.60622]
1262,[-90.35318]
1263,[-83.35269]
1264,[-98.124664]
1265,[-71.317215]
1266,[-114.888565]
1267,[-115.99716]
1268,[-115.98044]
1269,[-115.15022]
1270,[19.187912]
1271,[-87.20874]
1272,[-106.95331]
1273,[-115.92317]
1274,[-94.64635]
1275,[-115.97571]
1276,[12.892441]
1277,[-115.972305]
1278,[-86.89296]
1279,[-101.173904]
1280,[11.943939]
1281,[-95.41182]
1282,[-115.97577]
1283,[-79.9211]
1284,[-98.00212]
