Episodio,Puntaje
1364,[736.]
1365,[454.]
1366,[577.]
1367,[530.]
1368,[156.]
1369,[185.]
1370,[957.]
1371,[438.]
1372,[284.]
1373,[235.]
1374,[240.]
1375,[1066.]
1376,[470.]
1377,[332.]
1378,[359.]
1379,[671.]
1380,[169.]
1381,[167.]
1382,[516.]
1383,[425.]
1384,[555.]
1385,[269.]
1386,[347.]
1387,[481.]
1388,[152.]
1389,[260.]
1390,[243.]
1391,[269.]
1392,[590.]
1393,[350.]
1394,[485.]
1395,[458.]
1396,[411.]
1397,[498.]
1398,[464.]
1399,[473.]
1400,[414.]
1401,[313.]
1402,[209.]
1403,[149.]
1404,[185.]
1405,[347.]
1406,[333.]
1407,[610.]
1408,[562.]
1409,[474.]
1410,[630.]
1411,[579.]
1412,[453.]
1413,[217.]
1414,[364.]
1415,[432.]
1416,[344.]
1417,[391.]
1418,[299.]
1419,[241.]
1420,[401.]
1421,[327.]
1422,[943.]
1423,[1503.]
1424,[689.]
1425,[228.]
1426,[255.]
1427,[341.]
1428,[195.]
1429,[647.]
1430,[376.]
1431,[525.]
1432,[469.]
1433,[517.]
1434,[630.]
1435,[735.]
1436,[212.]
1437,[200.]
1438,[517.]
1439,[645.]
1440,[256.]
1441,[986.]
1442,[438.]
1443,[321.]
1444,[687.]
1445,[141.]
1446,[347.]
1447,[670.]
1448,[410.]
1449,[649.]
1450,[179.]
1451,[428.]
1452,[1096.]
1453,[258.]
1454,[214.]
1455,[460.]
1456,[488.]
1457,[280.]
1458,[727.]
1459,[187.]
1460,[582.]
1461,[476.]
1462,[206.]
1463,[650.]
1464,[344.]
1465,[337.]
1466,[697.]
1467,[335.]
1468,[254.]
1469,[410.]
1470,[597.]
1471,[410.]
1472,[240.]
1473,[297.]
1474,[167.]
1475,[554.]
1476,[856.]
1477,[720.]
1478,[947.]
1479,[253.]
1480,[420.]
1481,[353.]
1482,[133.]
1483,[311.]
1484,[992.]
1485,[253.]
1486,[176.]
1487,[334.]
1488,[425.]
1489,[325.]
1490,[227.]
1491,[282.]
1492,[172.]
1493,[528.]
1494,[741.]
1495,[422.]
1496,[704.]
1497,[998.]
1498,[276.]
1499,[364.]
1500,[380.]
1501,[654.]
1502,[733.]
1503,[201.]
1504,[489.]
1505,[547.]
1506,[155.]
1507,[184.]
1508,[880.]
1509,[111.]
1510,[207.]
1511,[766.]
1512,[210.]
1513,[367.]
1514,[456.]
1515,[564.]
1516,[172.]
1517,[440.]
1518,[680.]
1519,[314.]
1520,[470.]
1521,[148.]
1522,[582.]
1523,[129.]
1524,[369.]
1525,[170.]
1526,[299.]
1527,[303.]
1528,[274.]
1529,[600.]
1530,[197.]
1531,[247.]
1532,[741.]
1533,[247.]
1534,[383.]
1535,[543.]
1536,[580.]
1537,[162.]
1538,[166.]
1539,[284.]
1540,[537.]
1541,[276.]
1542,[262.]
1543,[350.]
1544,[669.]
1545,[472.]
1546,[921.]
1547,[452.]
1548,[849.]
1549,[475.]
1550,[191.]
1551,[378.]
1552,[367.]
1553,[846.]
1554,[453.]
1555,[534.]
1556,[463.]
1557,[305.]
1558,[439.]
1559,[498.]
1560,[262.]
1561,[117.]
1562,[659.]
1563,[465.]
1564,[170.]
1565,[517.]
1566,[152.]
1567,[557.]
1568,[597.]
1569,[771.]
1570,[520.]
1571,[424.]
1572,[160.]
1573,[442.]
1574,[551.]
1575,[267.]
1576,[700.]
1577,[175.]
1578,[410.]
1579,[884.]
1580,[305.]
1581,[443.]
1582,[525.]
1583,[357.]
1584,[157.]
1585,[216.]
1586,[226.]
1587,[618.]
1588,[172.]
1589,[585.]
1590,[818.]
1591,[539.]
1592,[300.]
1593,[798.]
1594,[696.]
1595,[247.]
1596,[815.]
1597,[253.]
1598,[806.]
1599,[453.]
1600,[221.]
1601,[602.]
1602,[291.]
1603,[324.]
1604,[808.]
1605,[631.]
1606,[491.]
1607,[285.]
1608,[637.]
1609,[282.]
1610,[741.]
1611,[172.]
1612,[298.]
1613,[573.]
1614,[272.]
1615,[477.]
1616,[127.]
1617,[493.]
1618,[514.]
1619,[845.]
1620,[507.]
1621,[566.]
1622,[790.]
1623,[309.]
1624,[595.]
1625,[427.]
1626,[507.]
1627,[473.]
1628,[401.]
1629,[853.]
1630,[363.]
1631,[231.]
1632,[337.]
1633,[286.]
1634,[261.]
1635,[226.]
1636,[277.]
1637,[111.]
1638,[529.]
1639,[689.]
1640,[557.]
1641,[289.]
1642,[191.]
1643,[717.]
1644,[532.]
1645,[624.]
1646,[628.]
1647,[680.]
1648,[588.]
1649,[391.]
1650,[213.]
1651,[518.]
1652,[761.]
1653,[276.]
1654,[214.]
1655,[854.]
1656,[184.]
1657,[532.]
1658,[373.]
1659,[215.]
1660,[653.]
1661,[298.]
1662,[703.]
1663,[132.]
1664,[883.]
1665,[442.]
1666,[263.]
1667,[357.]
1668,[115.]
1669,[188.]
1670,[510.]
1671,[198.]
1672,[576.]
1673,[678.]
1674,[389.]
1675,[662.]
1676,[478.]
1677,[169.]
1678,[502.]
1679,[615.]
1680,[687.]
1681,[295.]
1682,[548.]
1683,[580.]
1684,[167.]
1685,[512.]
1686,[197.]
1687,[638.]
1688,[674.]
1689,[334.]
1690,[671.]
1691,[208.]
1692,[444.]
1693,[377.]
1694,[535.]
1695,[478.]
1696,[761.]
1697,[445.]
1698,[469.]
1699,[329.]
1700,[870.]
1701,[860.]
1702,[680.]
1703,[330.]
1704,[612.]
1705,[183.]
1706,[492.]
1707,[796.]
1708,[131.]
1709,[619.]
1710,[218.]
1711,[505.]
1712,[309.]
1713,[142.]
1714,[720.]
1715,[301.]
1716,[311.]
1717,[640.]
1718,[849.]
1719,[221.]
1720,[429.]
1721,[504.]
1722,[298.]
1723,[170.]
1724,[586.]
1725,[520.]
1726,[572.]
1727,[610.]
1728,[466.]
1729,[656.]
1730,[204.]
1731,[629.]
1732,[607.]
1733,[600.]
1734,[634.]
