Episodio,Puntaje
1269,[0.97859997]
1270,[-0.21000025]
1271,[-0.21000025]
1272,[0.9588]
1273,[0.9642]
1274,[0.9823]
1275,[0.95280004]
1276,[0.9859]
1277,[0.9615]
1278,[0.9069]
1279,[0.976]
1280,[0.9137]
1281,[-0.21000025]
1282,[0.9083]
1283,[0.9776]
1284,[0.9853]
1285,[0.9566]
1286,[0.8296999]
1287,[-0.21000025]
1288,[0.96459997]
1289,[0.986]
1290,[0.9924]
1291,[0.98080003]
1292,[0.9296]
1293,[0.973]
1294,[-0.21000025]
1295,[-0.21000025]
1296,[0.97040004]
1297,[0.97410005]
1298,[0.9488001]
1299,[0.9932]
1300,[-0.21000025]
1301,[0.9380001]
1302,[-0.21000025]
1303,[-0.21000025]
1304,[0.88769996]
1305,[0.9728]
1306,[-0.21000025]
1307,[0.8849]
1308,[0.8802999]
1309,[0.94990003]
1310,[0.9946]
1311,[0.96570003]
1312,[0.9966]
1313,[0.9718]
1314,[-0.21000025]
1315,[-0.21000025]
1316,[-0.21000025]
1317,[0.8529999]
1318,[-0.21000025]
1319,[0.9743]
1320,[0.9868]
1321,[0.8669999]
1322,[-0.21000025]
1323,[0.95610005]
1324,[0.95460004]
1325,[0.9737]
1326,[0.9952]
1327,[-0.21000025]
1328,[0.9506]
1329,[0.9835]
1330,[-0.21000025]
1331,[0.9253]
1332,[0.90910006]
1333,[0.95890003]
1334,[0.94200003]
1335,[-0.21000025]
1336,[0.88979995]
1337,[0.9007]
1338,[0.88769996]
1339,[0.91980004]
1340,[0.9647]
1341,[0.9684]
1342,[0.9694]
1343,[-0.21000025]
1344,[0.9078]
1345,[0.9426]
1346,[-0.21000025]
1347,[-0.21000025]
1348,[0.972]
1349,[-0.21000025]
1350,[0.9569]
1351,[-0.21000025]
1352,[0.9527]
1353,[0.92340004]
1354,[0.9734]
1355,[0.9807]
1356,[-0.21000025]
1357,[0.8290999]
1358,[0.8987]
1359,[0.962]
1360,[0.9939]
1361,[0.9871]
1362,[-0.21000025]
1363,[0.94000006]
1364,[0.904]
1365,[0.84029984]
1366,[0.9726]
1367,[0.91410005]
1368,[0.9206]
1369,[0.9793]
1370,[0.9289]
1371,[0.95460004]
1372,[0.9001]
1373,[0.96610004]
1374,[0.93130004]
1375,[0.971]
1376,[-0.21000025]
1377,[-0.21000025]
1378,[0.9852]
1379,[0.82309985]
1380,[0.9799]
1381,[-0.21000025]
1382,[-0.21000025]
1383,[0.96889997]
1384,[-0.21000025]
1385,[0.9783]
